archetype,scenario,seed,year,techs,researchActive,scholars,allTechDone
nomad,baseline,42,22,4,,0,0
nomad,baseline,42,23,4,,0,0
nomad,baseline,42,24,4,,0,0
nomad,baseline,42,25,4,,0,0
builder,baseline,7,1,2,masonry,0,0
builder,baseline,7,2,2,masonry,0,0
builder,baseline,7,3,2,masonry,0,0
builder,baseline,7,4,2,masonry,0,0
builder,baseline,7,5,2,masonry,0,0
builder,baseline,7,6,2,masonry,0,0
builder,baseline,7,7,2,masonry,0,0
builder,baseline,7,8,3,,0,0
builder,baseline,7,9,3,engineering,0,0
builder,baseline,7,10,3,engineering,0,0
builder,baseline,7,11,3,engineering,0,0
builder,baseline,7,12,3,engineering,0,0
builder,baseline,7,13,3,engineering,0,0
builder,baseline,7,14,3,engineering,0,0
builder,baseline,7,15,3,engineering,0,0
builder,baseline,7,16,3,engineering,0,0
builder,baseline,7,17,3,engineering,0,0
builder,baseline,7,18,3,engineering,0,0
builder,baseline,7,19,3,engineering,0,0
builder,baseline,7,20,3,engineering,0,0
builder,baseline,7,21,4,irrigation,0,0
builder,baseline,7,22,4,irrigation,0,0
builder,baseline,7,23,4,irrigation,0,0
builder,baseline,7,24,4,irrigation,0,0
builder,baseline,7,25,4,irrigation,0,0
builder,baseline,7,26,4,irrigation,0,0
builder,baseline,7,27,4,irrigation,0,0
builder,baseline,7,28,5,,0,0
builder,baseline,7,29,5,,0,0
builder,baseline,7,30,5,,0,0
builder,baseline,19,1,2,masonry,0,0
builder,baseline,19,2,2,masonry,0,0
builder,baseline,19,3,2,masonry,0,0
builder,baseline,19,4,3,,0,0
builder,baseline,19,5,3,engineering,0,0
builder,baseline,19,6,3,engineering,0,0
builder,baseline,19,7,3,engineering,0,0
builder,baseline,19,8,3,engineering,0,0
builder,baseline,19,9,3,engineering,0,0
builder,baseline,19,10,3,engineering,0,0
builder,baseline,19,11,4,irrigation,0,0
builder,baseline,19,12,4,irrigation,0,0
builder,baseline,19,13,4,irrigation,0,0
builder,baseline,19,14,5,,0,0
builder,baseline,19,15,5,,0,0
builder,baseline,19,16,5,,0,0
builder,baseline,19,17,5,,0,0
builder,baseline,19,18,5,,0,0
builder,baseline,19,19,5,,0,0
builder,baseline,19,20,5,,0,0
builder,baseline,19,21,5,,0,0
builder,baseline,19,22,5,,0,0
builder,baseline,19,23,5,,0,0
builder,baseline,19,24,5,,0,0
builder,baseline,19,25,5,,0,0
builder,baseline,19,26,5,,0,0
builder,baseline,19,27,5,,0,0
builder,baseline,19,28,5,,0,0
builder,baseline,19,29,5,,0,0
builder,baseline,19,30,5,,0,0
builder,baseline,19,31,5,,0,0
builder,baseline,19,32,5,,0,0
builder,baseline,19,33,5,,0,0
builder,baseline,19,34,5,,0,0
builder,baseline,19,35,5,,0,0
builder,baseline,19,36,5,,0,0
builder,baseline,19,37,5,,0,0
builder,baseline,19,38,5,,0,0
builder,baseline,19,39,5,,0,0
builder,baseline,19,40,5,,0,0
builder,baseline,19,41,5,,0,0
builder,baseline,19,42,5,,0,0
builder,baseline,19,43,5,,0,0
builder,baseline,19,44,5,,0,0
builder,baseline,19,45,5,,0,0
builder,baseline,19,46,5,,0,0
builder,baseline,19,47,5,,0,0
builder,baseline,19,48,5,,0,0
builder,baseline,19,49,5,,0,0
builder,baseline,19,50,5,,0,0
builder,baseline,19,51,5,,0,0
builder,baseline,19,52,5,,0,0
builder,baseline,19,53,5,,0,0
builder,baseline,19,54,5,,0,0
builder,baseline,19,55,5,,0,0
builder,baseline,19,56,5,,0,0
builder,baseline,19,57,5,,0,0
builder,baseline,19,58,5,,0,0
builder,baseline,19,59,5,,0,0
builder,baseline,19,60,5,,0,0
builder,baseline,19,61,5,,0,0
builder,baseline,19,62,5,,0,0
builder,baseline,19,63,5,,0,0
builder,baseline,19,64,5,,0,0
builder,baseline,19,65,5,,0,0
builder,baseline,19,66,5,,0,0
builder,baseline,19,67,5,,0,0
builder,baseline,19,68,5,,0,0
builder,baseline,19,69,5,,0,0
builder,baseline,19,70,5,,0,0
builder,baseline,19,71,5,,0,0
builder,baseline,19,72,5,,0,0
builder,baseline,19,73,5,,0,0
builder,baseline,19,74,5,,0,0
builder,baseline,19,75,5,,0,0
builder,baseline,19,76,5,,0,0
builder,baseline,19,77,5,,0,0
builder,baseline,19,78,5,,0,0
builder,baseline,19,79,5,,0,0
builder,baseline,19,80,5,,0,0
builder,baseline,19,81,5,,0,0
builder,baseline,19,82,5,,0,0
builder,baseline,19,83,5,,0,0
builder,baseline,19,84,5,,0,0
builder,baseline,19,85,5,,0,0
builder,baseline,19,86,5,,0,0
builder,baseline,19,87,5,,0,0
builder,baseline,19,88,5,,0,0
builder,baseline,19,89,5,,0,0
builder,baseline,19,90,5,,0,0
builder,baseline,19,91,5,,0,0
builder,baseline,19,92,5,,0,0
builder,baseline,19,93,5,,0,0
builder,baseline,19,94,5,,0,0
builder,baseline,19,95,5,,0,0
builder,baseline,19,96,5,,0,0
builder,baseline,19,97,5,,0,0
builder,baseline,19,98,5,,0,0
builder,baseline,19,99,5,,0,0
builder,baseline,19,100,5,,0,0
builder,baseline,42,1,2,masonry,0,0
builder,baseline,42,2,2,masonry,0,0
builder,baseline,42,3,2,masonry,0,0
builder,baseline,42,4,2,masonry,0,0
builder,baseline,42,5,2,masonry,0,0
builder,baseline,42,6,2,masonry,0,0
builder,baseline,42,7,2,masonry,0,0
builder,baseline,42,8,3,,0,0
builder,baseline,42,9,3,engineering,0,0
builder,baseline,42,10,3,engineering,0,0
builder,baseline,42,11,3,engineering,0,0
builder,baseline,42,12,3,engineering,0,0
builder,baseline,42,13,3,engineering,0,0
builder,baseline,42,14,3,engineering,0,0
builder,baseline,42,15,3,engineering,0,0
builder,baseline,42,16,3,engineering,0,0
builder,baseline,42,17,4,,0,0
builder,baseline,42,18,4,irrigation,0,0
builder,baseline,42,19,4,irrigation,0,0
builder,baseline,42,20,4,irrigation,0,0
builder,baseline,42,21,4,irrigation,0,0
builder,baseline,42,22,5,,0,0
builder,baseline,42,23,5,,0,0
builder,baseline,42,24,5,,0,0
builder,baseline,42,25,5,,0,0
builder,baseline,42,26,5,,0,0
builder,baseline,42,27,5,,0,0
builder,baseline,42,28,5,,0,0
builder,baseline,42,29,5,,0,0
builder,baseline,42,30,5,,0,0
builder,baseline,42,31,5,,0,0
builder,baseline,42,32,5,,0,0
builder,baseline,42,33,5,,0,0
builder,baseline,42,34,5,,0,0
builder,baseline,42,35,5,,0,0
builder,baseline,42,36,5,,0,0
builder,baseline,42,37,5,,0,0
builder,baseline,42,38,5,,0,0
builder,baseline,42,39,5,,0,0
builder,baseline,42,40,5,,0,0
builder,baseline,42,41,5,,0,0
builder,baseline,42,42,5,,0,0
builder,baseline,42,43,5,,0,0
builder,baseline,42,44,5,,0,0
builder,baseline,42,45,5,,0,0
builder,baseline,42,46,5,,0,0
builder,baseline,42,47,5,,0,0
builder,baseline,42,48,5,,0,0
builder,baseline,42,49,5,,0,0
builder,baseline,42,50,5,,0,0
builder,baseline,42,51,5,,0,0
builder,baseline,42,52,5,,0,0
builder,baseline,42,53,5,,0,0
builder,baseline,42,54,5,,0,0
builder,baseline,42,55,5,,0,0
builder,baseline,42,56,5,,0,0
builder,baseline,42,57,5,,0,0
builder,baseline,42,58,5,,0,0
builder,baseline,42,59,5,,0,0
builder,baseline,42,60,5,,0,0
builder,baseline,42,61,5,,0,0
builder,baseline,42,62,5,,0,0
builder,baseline,42,63,5,,0,0
builder,baseline,42,64,5,,0,0
builder,baseline,42,65,5,,0,0
builder,baseline,42,66,5,,0,0
builder,baseline,42,67,5,,0,0
builder,baseline,42,68,5,,0,0
builder,baseline,42,69,5,,0,0
builder,baseline,42,70,5,,0,0
builder,baseline,42,71,5,,0,0
builder,baseline,42,72,5,,0,0
builder,baseline,42,73,5,,0,0
builder,baseline,42,74,5,,0,0
builder,baseline,42,75,5,,0,0
builder,baseline,42,76,5,,0,0
builder,baseline,42,77,5,,0,0
builder,baseline,42,78,5,,0,0
builder,baseline,42,79,5,,0,0
builder,baseline,42,80,5,,0,0
builder,baseline,42,81,5,,0,0
builder,baseline,42,82,5,,0,0
builder,baseline,42,83,5,,0,0
builder,baseline,42,84,5,,0,0
builder,baseline,42,85,5,,0,0
builder,baseline,42,86,5,,0,0
builder,baseline,42,87,5,,0,0
builder,baseline,42,88,5,,0,0
builder,baseline,42,89,5,,0,0
builder,baseline,42,90,5,,0,0
builder,baseline,42,91,5,,0,0
builder,baseline,42,92,5,,0,0
builder,baseline,42,93,5,,0,0
builder,baseline,42,94,5,,0,0
builder,baseline,42,95,5,,0,0
builder,baseline,42,96,5,,0,0
builder,baseline,42,97,5,,0,0
builder,baseline,42,98,5,,0,0
builder,baseline,42,99,5,,0,0
builder,baseline,42,100,5,,0,0
isolationist,baseline,7,1,2,irrigation,0,0
isolationist,baseline,7,2,2,irrigation,0,0
isolationist,baseline,7,3,2,irrigation,0,0
isolationist,baseline,7,4,2,irrigation,0,0
isolationist,baseline,7,5,2,irrigation,0,0
isolationist,baseline,7,6,2,irrigation,0,0
isolationist,baseline,7,7,2,irrigation,0,0
isolationist,baseline,7,8,3,masonry,0,0
isolationist,baseline,7,9,3,masonry,0,0
isolationist,baseline,7,10,3,masonry,0,0
isolationist,baseline,7,11,3,masonry,0,0
isolationist,baseline,7,12,3,masonry,0,0
isolationist,baseline,7,13,3,masonry,0,0
isolationist,baseline,7,14,3,masonry,0,0
isolationist,baseline,7,15,3,masonry,0,0
isolationist,baseline,7,16,4,engineering,0,0
isolationist,baseline,7,17,4,engineering,0,0
isolationist,baseline,7,18,4,engineering,0,0
isolationist,baseline,7,19,4,engineering,0,0
isolationist,baseline,7,20,4,engineering,0,0
isolationist,baseline,7,21,4,engineering,0,0
isolationist,baseline,7,22,4,engineering,0,0
isolationist,baseline,19,1,2,irrigation,0,0
isolationist,baseline,19,2,2,irrigation,0,0
isolationist,baseline,19,3,2,irrigation,0,0
isolationist,baseline,19,4,3,masonry,0,0
isolationist,baseline,19,5,3,masonry,0,0
isolationist,baseline,19,6,3,masonry,0,0
isolationist,baseline,19,7,3,masonry,0,0
isolationist,baseline,19,8,4,engineering,0,0
isolationist,baseline,19,9,4,engineering,0,0
isolationist,baseline,19,10,4,engineering,0,0
isolationist,baseline,19,11,4,engineering,0,0
isolationist,baseline,19,12,4,engineering,0,0
isolationist,baseline,19,13,4,engineering,0,0
isolationist,baseline,19,14,5,,0,0
isolationist,baseline,19,15,5,philosophy,0,0
isolationist,baseline,19,16,5,philosophy,0,0
isolationist,baseline,19,17,5,philosophy,0,0
isolationist,baseline,19,18,5,philosophy,0,0
isolationist,baseline,19,19,6,,0,0
isolationist,baseline,19,20,6,,0,0
isolationist,baseline,19,21,6,,0,0
isolationist,baseline,42,1,2,irrigation,0,0
isolationist,baseline,42,2,2,irrigation,0,0
isolationist,baseline,42,3,2,irrigation,0,0
isolationist,baseline,42,4,2,irrigation,0,0
isolationist,baseline,42,5,2,irrigation,0,0
isolationist,baseline,42,6,2,irrigation,0,0
isolationist,baseline,42,7,2,irrigation,0,0
isolationist,baseline,42,8,3,masonry,0,0
isolationist,baseline,42,9,3,masonry,0,0
isolationist,baseline,42,10,3,masonry,0,0
isolationist,baseline,42,11,3,masonry,0,0
isolationist,baseline,42,12,3,masonry,0,0
isolationist,baseline,42,13,3,masonry,0,0
isolationist,baseline,42,14,3,masonry,0,0
isolationist,baseline,42,15,3,masonry,0,0
isolationist,baseline,42,16,4,engineering,0,0
isolationist,baseline,42,17,4,engineering,0,0
isolationist,baseline,42,18,4,engineering,0,0
isolationist,baseline,42,19,4,engineering,0,0
isolationist,baseline,42,20,4,engineering,0,0
isolationist,baseline,42,21,4,engineering,0,0
isolationist,baseline,42,22,4,engineering,0,0
isolationist,baseline,42,23,4,engineering,0,0
expansionist,baseline,7,1,2,masonry,0,0
expansionist,baseline,7,2,2,masonry,0,0
expansionist,baseline,7,3,2,masonry,0,0
expansionist,baseline,7,4,2,masonry,0,0
expansionist,baseline,7,5,2,masonry,0,0
expansionist,baseline,7,6,2,masonry,0,0
expansionist,baseline,7,7,2,masonry,0,0
expansionist,baseline,7,8,3,,0,0
expansionist,baseline,7,9,3,irrigation,0,0
expansionist,baseline,7,10,3,irrigation,0,0
expansionist,baseline,7,11,3,irrigation,0,0
expansionist,baseline,7,12,3,irrigation,0,0
expansionist,baseline,7,13,3,irrigation,0,0
expansionist,baseline,7,14,3,irrigation,0,0
expansionist,baseline,7,15,3,irrigation,0,0
expansionist,baseline,7,16,4,currency,0,0
expansionist,baseline,7,17,4,currency,0,0
expansionist,baseline,7,18,4,currency,0,0
expansionist,baseline,7,19,4,currency,0,0
expansionist,baseline,7,20,4,currency,0,0
expansionist,baseline,7,21,4,currency,0,0
expansionist,baseline,7,22,5,engineering,0,0
expansionist,baseline,19,1,2,masonry,0,0
expansionist,baseline,19,2,2,masonry,0,0
expansionist,baseline,19,3,2,masonry,0,0
expansionist,baseline,19,4,3,,0,0
expansionist,baseline,19,5,3,irrigation,0,0
expansionist,baseline,19,6,3,irrigation,0,0
expansionist,baseline,19,7,3,irrigation,0,0
expansionist,baseline,19,8,4,currency,0,0
expansionist,baseline,19,9,4,currency,0,0
expansionist,baseline,19,10,4,currency,0,0
expansionist,baseline,19,11,5,engineering,0,0
expansionist,baseline,19,12,5,engineering,0,0
expansionist,baseline,19,13,5,engineering,0,0
expansionist,baseline,19,14,5,engineering,0,0
expansionist,baseline,19,15,5,engineering,0,0
expansionist,baseline,19,16,5,engineering,0,0
expansionist,baseline,19,17,6,,0,0
expansionist,baseline,19,18,6,horsemanship,0,0
expansionist,baseline,19,19,6,horsemanship,0,0
expansionist,baseline,19,20,7,,0,0
expansionist,baseline,42,1,2,masonry,0,0
expansionist,baseline,42,2,2,masonry,0,0
expansionist,baseline,42,3,2,masonry,0,0
expansionist,baseline,42,4,2,masonry,0,0
expansionist,baseline,42,5,2,masonry,0,0
expansionist,baseline,42,6,2,masonry,0,0
expansionist,baseline,42,7,2,masonry,0,0
expansionist,baseline,42,8,3,,0,0
expansionist,baseline,42,9,3,irrigation,0,0
expansionist,baseline,42,10,3,irrigation,0,0
expansionist,baseline,42,11,3,irrigation,0,0
expansionist,baseline,42,12,3,irrigation,0,0
expansionist,baseline,42,13,3,irrigation,0,0
expansionist,baseline,42,14,3,irrigation,0,0
expansionist,baseline,42,15,3,irrigation,0,0
expansionist,baseline,42,16,4,currency,0,0
expansionist,baseline,42,17,4,currency,0,0
expansionist,baseline,42,18,4,currency,0,0
expansionist,baseline,42,19,5,engineering,0,0
expansionist,baseline,42,20,5,engineering,0,0
expansionist,baseline,42,21,5,engineering,0,0
expansionist,baseline,42,22,5,engineering,0,0
expansionist,baseline,42,23,5,engineering,0,0
balanced,baseline,7,1,2,currency,0,0
balanced,baseline,7,2,2,currency,0,0
balanced,baseline,7,3,2,currency,0,0
balanced,baseline,7,4,2,currency,0,0
balanced,baseline,7,5,2,currency,0,0
balanced,baseline,7,6,3,,0,0
balanced,baseline,7,7,3,masonry,0,0
balanced,baseline,7,8,3,masonry,0,0
balanced,baseline,7,9,3,masonry,0,0
balanced,baseline,7,10,3,masonry,0,0
balanced,baseline,7,11,3,masonry,0,0
balanced,baseline,7,12,3,masonry,0,0
balanced,baseline,7,13,3,masonry,0,0
balanced,baseline,7,14,4,,0,0
balanced,baseline,7,15,4,irrigation,0,0
balanced,baseline,7,16,4,irrigation,0,0
balanced,baseline,7,17,4,irrigation,0,0
balanced,baseline,7,18,4,irrigation,0,0
balanced,baseline,7,19,4,irrigation,0,0
balanced,baseline,7,20,4,irrigation,0,0
balanced,baseline,7,21,4,irrigation,0,0
balanced,baseline,7,22,5,engineering,0,0
balanced,baseline,7,23,5,engineering,0,0
balanced,baseline,7,24,5,engineering,0,0
balanced,baseline,7,25,5,engineering,0,0
balanced,baseline,7,26,5,engineering,0,0
balanced,baseline,7,27,5,engineering,0,0
balanced,baseline,7,28,5,engineering,0,0
balanced,baseline,7,29,5,engineering,0,0
balanced,baseline,7,30,5,engineering,0,0
balanced,baseline,7,31,5,engineering,0,0
balanced,baseline,7,32,5,engineering,0,0
balanced,baseline,7,33,5,engineering,0,0
balanced,baseline,7,34,6,philosophy,0,0
balanced,baseline,7,35,6,philosophy,0,0
balanced,baseline,7,36,6,philosophy,0,0
balanced,baseline,7,37,6,philosophy,0,0
balanced,baseline,7,38,6,philosophy,0,0
balanced,baseline,7,39,6,philosophy,0,0
balanced,baseline,7,40,6,philosophy,0,0
balanced,baseline,7,41,6,philosophy,0,0
balanced,baseline,7,42,6,philosophy,0,0
balanced,baseline,7,43,6,philosophy,0,0
balanced,baseline,7,44,7,,0,0
balanced,baseline,7,45,7,,0,0
balanced,baseline,7,46,7,,0,0
balanced,baseline,7,47,7,,0,0
balanced,baseline,7,48,7,,0,0
balanced,baseline,7,49,7,,0,0
balanced,baseline,7,50,7,,0,0
balanced,baseline,7,51,7,,0,0
balanced,baseline,7,52,7,,0,0
balanced,baseline,7,53,7,,0,0
balanced,baseline,7,54,7,,0,0
balanced,baseline,7,55,7,,0,0
balanced,baseline,7,56,7,,0,0
balanced,baseline,7,57,7,,0,0
balanced,baseline,7,58,7,,0,0
balanced,baseline,7,59,7,,0,0
balanced,baseline,7,60,7,,0,0
balanced,baseline,7,61,7,,0,0
balanced,baseline,7,62,7,,0,0
balanced,baseline,7,63,7,,0,0
balanced,baseline,7,64,7,,0,0
balanced,baseline,7,65,7,,0,0
balanced,baseline,7,66,7,,0,0
balanced,baseline,7,67,7,,0,0
balanced,baseline,7,68,7,,0,0
balanced,baseline,7,69,7,,0,0
balanced,baseline,7,70,7,,0,0
balanced,baseline,7,71,7,,0,0
balanced,baseline,7,72,7,,0,0
balanced,baseline,7,73,7,,0,0
balanced,baseline,7,74,7,,0,0
balanced,baseline,7,75,7,,0,0
balanced,baseline,7,76,7,,0,0
balanced,baseline,7,77,7,,0,0
balanced,baseline,7,78,7,,0,0
balanced,baseline,7,79,7,,0,0
balanced,baseline,7,80,7,,0,0
balanced,baseline,7,81,7,,0,0
balanced,baseline,7,82,7,,0,0
balanced,baseline,7,83,7,,0,0
balanced,baseline,7,84,7,,0,0
balanced,baseline,7,85,7,,0,0
balanced,baseline,7,86,7,,0,0
balanced,baseline,7,87,7,,0,0
balanced,baseline,7,88,7,,0,0
balanced,baseline,7,89,7,,0,0
balanced,baseline,7,90,7,,0,0
balanced,baseline,7,91,7,,0,0
balanced,baseline,7,92,7,,0,0
balanced,baseline,7,93,7,,0,0
balanced,baseline,7,94,7,,0,0
balanced,baseline,7,95,7,,0,0
balanced,baseline,7,96,7,,0,0
balanced,baseline,7,97,7,,0,0
balanced,baseline,7,98,7,,0,0
balanced,baseline,7,99,7,,0,0
balanced,baseline,7,100,7,,0,0
balanced,baseline,19,1,2,currency,0,0
balanced,baseline,19,2,2,currency,0,0
balanced,baseline,19,3,3,,0,0
balanced,baseline,19,4,3,masonry,0,0
balanced,baseline,19,5,3,masonry,0,0
balanced,baseline,19,6,3,masonry,0,0
balanced,baseline,19,7,4,,0,0
balanced,baseline,19,8,4,irrigation,0,0
balanced,baseline,19,9,4,irrigation,0,0
balanced,baseline,19,10,4,irrigation,0,0
balanced,baseline,19,11,5,engineering,0,0
balanced,baseline,19,12,5,engineering,0,0
balanced,baseline,19,13,5,engineering,0,0
balanced,baseline,19,14,5,engineering,0,0
balanced,baseline,19,15,5,engineering,0,0
balanced,baseline,19,16,5,engineering,0,0
balanced,baseline,19,17,6,,0,0
balanced,baseline,19,18,6,philosophy,0,0
balanced,baseline,19,19,6,philosophy,0,0
balanced,baseline,19,20,6,philosophy,0,0
balanced,baseline,19,21,6,philosophy,0,0
balanced,baseline,19,22,7,,0,0
balanced,baseline,19,23,7,,0,0
balanced,baseline,19,24,7,,0,0
balanced,baseline,19,25,7,,0,0
balanced,baseline,19,26,7,,0,0
balanced,baseline,19,27,7,,0,0
balanced,baseline,19,28,7,,0,0
balanced,baseline,19,29,7,,0,0
balanced,baseline,19,30,7,,0,0
balanced,baseline,19,31,7,,0,0
balanced,baseline,19,32,7,,0,0
balanced,baseline,19,33,7,,0,0
balanced,baseline,19,34,7,,0,0
balanced,baseline,19,35,7,,0,0
balanced,baseline,19,36,7,,0,0
balanced,baseline,19,37,7,,0,0
balanced,baseline,19,38,7,,0,0
balanced,baseline,19,39,7,,0,0
balanced,baseline,19,40,7,,0,0
balanced,baseline,19,41,7,,0,0
balanced,baseline,19,42,7,,0,0
balanced,baseline,19,43,7,,0,0
balanced,baseline,19,44,7,,0,0
balanced,baseline,19,45,7,,0,0
balanced,baseline,19,46,7,,0,0
balanced,baseline,19,47,7,,0,0
balanced,baseline,19,48,7,,0,0
balanced,baseline,19,49,7,,0,0
balanced,baseline,19,50,7,,0,0
balanced,baseline,19,51,7,,0,0
balanced,baseline,19,52,7,,0,0
balanced,baseline,19,53,7,,0,0
balanced,baseline,19,54,7,,0,0
balanced,baseline,19,55,7,,0,0
balanced,baseline,19,56,7,,0,0
balanced,baseline,19,57,7,,0,0
balanced,baseline,19,58,7,,0,0
balanced,baseline,19,59,7,,0,0
balanced,baseline,19,60,7,,0,0
balanced,baseline,19,61,7,,0,0
balanced,baseline,19,62,7,,0,0
balanced,baseline,19,63,7,,0,0
balanced,baseline,19,64,7,,0,0
balanced,baseline,19,65,7,,0,0
balanced,baseline,19,66,7,,0,0
balanced,baseline,19,67,7,,0,0
balanced,baseline,19,68,7,,0,0
balanced,baseline,19,69,7,,0,0
balanced,baseline,19,70,7,,0,0
balanced,baseline,19,71,7,,0,0
balanced,baseline,19,72,7,,0,0
balanced,baseline,19,73,7,,0,0
balanced,baseline,19,74,7,,0,0
balanced,baseline,19,75,7,,0,0
balanced,baseline,19,76,7,,0,0
balanced,baseline,19,77,7,,0,0
balanced,baseline,19,78,7,,0,0
balanced,baseline,19,79,7,,0,0
balanced,baseline,19,80,7,,0,0
balanced,baseline,19,81,7,,0,0
balanced,baseline,19,82,7,,0,0
balanced,baseline,19,83,7,,0,0
balanced,baseline,19,84,7,,0,0
balanced,baseline,19,85,7,,0,0
balanced,baseline,19,86,7,,0,0
balanced,baseline,19,87,7,,0,0
balanced,baseline,19,88,7,,0,0
balanced,baseline,19,89,7,,0,0
balanced,baseline,19,90,7,,0,0
balanced,baseline,19,91,7,,0,0
balanced,baseline,19,92,7,,0,0
balanced,baseline,19,93,7,,0,0
balanced,baseline,19,94,7,,0,0
balanced,baseline,19,95,7,,0,0
balanced,baseline,19,96,7,,0,0
balanced,baseline,19,97,7,,0,0
balanced,baseline,19,98,7,,0,0
balanced,baseline,19,99,7,,0,0
balanced,baseline,19,100,7,,0,0
balanced,baseline,42,1,2,currency,0,0
balanced,baseline,42,2,2,currency,0,0
balanced,baseline,42,3,2,currency,0,0
balanced,baseline,42,4,2,currency,0,0
balanced,baseline,42,5,2,currency,0,0
balanced,baseline,42,6,3,,0,0
balanced,baseline,42,7,3,masonry,0,0
balanced,baseline,42,8,3,masonry,0,0
balanced,baseline,42,9,3,masonry,0,0
balanced,baseline,42,10,3,masonry,0,0
balanced,baseline,42,11,3,masonry,0,0
balanced,baseline,42,12,3,masonry,0,0
balanced,baseline,42,13,3,masonry,0,0
balanced,baseline,42,14,4,,0,0
balanced,baseline,42,15,4,irrigation,0,0
balanced,baseline,42,16,4,irrigation,0,0
balanced,baseline,42,17,4,irrigation,0,0
balanced,baseline,42,18,4,irrigation,0,0
balanced,baseline,42,19,4,irrigation,0,0
balanced,baseline,42,20,4,irrigation,0,0
balanced,baseline,42,21,4,irrigation,0,0
balanced,baseline,42,22,5,engineering,0,0
exploit-hunter,baseline,7,1,2,currency,0,0
exploit-hunter,baseline,7,2,2,currency,0,0
exploit-hunter,baseline,7,3,2,currency,0,0
exploit-hunter,baseline,7,4,2,currency,0,0
exploit-hunter,baseline,7,5,2,currency,0,0
exploit-hunter,baseline,7,6,3,,0,0
exploit-hunter,baseline,7,7,3,banking,0,0
exploit-hunter,baseline,7,8,3,banking,0,0
exploit-hunter,baseline,7,9,3,banking,0,0
exploit-hunter,baseline,7,10,3,banking,0,0
exploit-hunter,baseline,7,11,3,banking,0,0
exploit-hunter,baseline,7,12,3,banking,0,0
exploit-hunter,baseline,7,13,3,banking,0,0
exploit-hunter,baseline,7,14,3,banking,0,0
exploit-hunter,baseline,7,15,3,banking,0,0
exploit-hunter,baseline,7,16,3,banking,0,0
exploit-hunter,baseline,7,17,3,banking,0,0
exploit-hunter,baseline,7,18,3,banking,0,0
exploit-hunter,baseline,7,19,3,banking,0,0
exploit-hunter,baseline,7,20,3,banking,0,0
exploit-hunter,baseline,7,21,4,,0,0
exploit-hunter,baseline,7,22,4,accounting,0,0
exploit-hunter,baseline,7,23,4,accounting,0,0
exploit-hunter,baseline,7,24,4,accounting,0,0
exploit-hunter,baseline,7,25,4,accounting,0,0
exploit-hunter,baseline,7,26,4,accounting,0,0
